username,anime_id,rating
YasT-ass,35180,-1
Xylan_215,35180,-1
IdioticUlt1mara,35180,8
PoleteeX7,35180,-1
Sabry0910,35180,-1
GoRo-ShiGenO,35180,10
ratbby,35180,-1
Poarl,35180,10
bilwor,35180,-1
KVII,35180,-1
bak89,35180,9
wHaTuwu,35180,7
zeuscanary,35180,9
Fede_San02,35180,-1
Davidryt,35180,-1
nooagui,35180,9
Pedru0,35180,-1
AnimeBoyJustin,35180,8
ConMan2292,35180,-1
Lukeria,35180,-1
0rasetya,35180,-1
Tenebre17,35180,-1
AYUSH__JOESTAR,35180,-1
Hasan07,35180,-1
titinD,35180,10
Tenebre17,35180,-1
AYUSH__JOESTAR,35180,-1
Hasan07,35180,-1
titinD,35180,10
Shouto1940,35180,-1
Stragin,35180,-1
Raheem0_0,35180,-1
Curly_Fries___,35180,-1
NGT0721,35180,-1
Dracomouthboi,35180,10
Nertod,35180,9
RestInGrave,35180,8
ImTooWhite,35180,-1
GrafHasenzahn,35180,-1
DylanKapp,35180,-1
amp200123,35180,-1
TheFrostBiiteHD,35180,8
zacharyo7,35180,8
good4869,35180,9
MinatoNamikaze13,35180,-1
komilll,35180,8
Herxenmosisgen,35180,10
iieo,35180,-1
SpinK3sS,35180,-1
HunterLR,35180,-1
TaxNabro,35180,-1
EspadaItachi,35180,-1
dARKaRK1002,35180,-1
FireEmoji,35180,-1
Desesperance,35180,-1
sushinekoyama,35180,10
Nabeshin85,35180,8
nyumil,35180,-1
xptify,35180,-1
Deafbrain,35180,-1
TrafalgarDL,35180,-1
meaksE,35180,-1
Lance550610,35180,7
Misstakemushroom,35180,-1
Devil_Boi,35180,-1
fhgeh,35180,8
Lexis1,35180,10
_bAbY_11,35180,-1
Sangy23,35180,-1
Borkerino,35180,-1
FREDDY450,35180,-1
Zaipha,35180,9
EvanKaiser,35180,3
droptexture,35180,-1
BurpySoda,35180,-1
Jumbolicious,35180,-1
Akeminatsu,35180,-1
ap2501,35180,9
teeshadd,35180,-1
M33zyJ33zy,35180,-1
AbsoluteBuncombe,35180,9
ChiragDreamer,35180,-1
bodilladong,35180,-1
ttaenic,35180,7
lycx5901,35180,-1
HappiestToast,35180,-1
Oxhizus,35180,8
JuniorMoraes,35180,-1
Isoppu,35180,-1
Queball9,35180,-1
Deathstalker_11,35180,-1
shonenisgood,35180,8
yanxu,35180,-1
Labraid,35180,9
nmskinner,35180,-1
aronic214,35180,-1
StazCherry,35180,7
-Sky-,35180,-1
Ayunn,35180,-1
cupyjupie,35180,9
_ardann,35180,10
ilovetriple,35180,-1
magnesium07,35180,10
Stephie777,35180,-1
sweetmatsuu,35180,-1
Dukebosso,35180,-1
Endxd,35180,-1
kautaru,35180,8
Eufonyum,35180,-1
jaehyunfratboy,35180,9
berryangie_,35180,10
moiseh,35180,10
DaddyDerektehe,35180,-1
LimitDTW,35180,-1
Shinigami376,35180,8
gracey14606,35180,-1
Gura-sannn,35180,-1
Pyr0Dud3,35180,-1
Darieru,35180,10
phantomellipsis,35180,-1
IsaacCam,35180,-1
crescendoWRLD,35180,-1
SChris98,35180,-1
JamieDodger,35180,9
DearYu,35180,-1
konosuba911,35180,7
hey_im_piano,35180,-1
mykkzy,35180,-1
stoney570,35180,8
arigathanku,35180,10
Yoyis,35180,9
Ch0pin214,35180,-1
Lg977,35180,-1
StarNova7k,35180,-1
orangigi,35180,10
Shift3r,35180,9
WateryRoad,35180,-1
Syph,35180,-1
HeWhoReigns,35180,9
GeorgeCoates123,35180,-1
andressa02,35180,-1
Silent-v,35180,-1
Jhearn16,35180,-1
JerzySiwiec,35180,9
Ntsako,35180,7
LunaSensei,35180,-1
Pizzakiller23,35180,-1
Yabuki-Joe5,35180,7
Tsukki97,35180,-1
Aron_Anguis,35180,9
outcast_senpai,35180,-1
Wasaaaabibaby,35180,8
devidmarcos017,35180,9
Darrrq25,35180,-1
Tumm,35180,-1
lizterine,35180,-1
iHayden,35180,-1
Khalil89,35180,-1
Tacche97,35180,-1
0Sjenta018,35180,-1
Senturan,35180,-1
GodShider,35180,-1
Danzka50,35180,5
Zoros_armband,35180,-1
xporc,35180,-1
applytodroki510,35180,8
Acidfall,35180,-1
KatDesu,35180,-1
KageOokami,35180,-1
Rei_Higashimori,35180,-1
CouchDefender,35180,9
logarithm592,35180,-1
Usuchi,35180,-1
K41CH1,35180,-1
J151carlos,35180,-1
GnarlyJosh,35247,-1
ttaenic,35247,9
Nicktay,35247,9
ReiPeiron,35247,-1
Glordit,35247,-1
Drinkardo,35247,8
FUTANAHRI_665,35247,8
Wilhelm_sama,35247,9
soumyabb2356,35247,-1
kikokikilala,35247,-1
Riojr117,35247,9
bigyikesxd,35247,10
Hattieferns,35247,-1
Mist90,35247,-1
maliz,35247,10
kiruruzy,35247,-1
Carlitosp96,35247,9
borbheadlian,35247,10
BlueGenesis,35247,-1
Haremking1010,35247,9
Headlesscupid82,35247,9
Ranm,35247,8
Alrenxd,35247,-1
KenKanekii08,35247,-1
Nagnol,35247,-1
stolobrt,35247,-1
AcaAja,35247,9
TheWiseSage,35247,-1
RoySykes,35247,-1
passer_by,35247,10
jarvjon,35247,-1
Kelwantpeaceful1,35247,-1
A2ur3,35247,10
froffyman,35247,-1
shobae,35247,-1
iNatie,35247,-1
Rikaboom,35247,9
jeremieas,35247,10
mlx31,35247,10
ivanteje,35247,-1
V15PLL,35247,8
Tashab,35247,-1
Rolettos,35247,9
thecollector2012,35247,-1
ZouTembo,35247,9
enjoylifebastard,35247,-1
aaa270700,35247,10
cleysson,35247,-1
Rubradark,35247,9
Ohanabatake,35247,7
xdarlingx,35247,8
haseki20,35247,-1
NGNLs2When,35247,9
roymandev,35247,-1
Mizaer,35247,10
cheetoman28,35247,-1
Basensorex,35247,9
Kirishima-,35247,8
SoullessSenpai7,35247,10
DatBoy420,35247,-1
KiXnii,35247,-1
trdyaya,35247,-1
Tokachirikato19,35247,-1
NicoBreack,35247,10
Ember_Reaper,35247,-1
Slyo16,35247,-1
TheList25,35247,9
Neomanagis,35247,-1
Prince_Bubblegum,35247,8
Sxrint,35247,-1
Sebastian4268,35247,-1
mate102102,35247,10
sox_slav_cat,35247,-1
Vysmund,35247,7
IzumiFN,35247,7
binthebon,35247,9
Catanci,35247,9
ZEphRyS19,35247,-1
Riasapuria,35247,9
Dekimi,35247,-1
Rikonyr,35247,10
LorenzoValdez200,35247,-1
MO0_O0N,35247,9
Andeyla,35247,-1
Askm3,35247,-1
idcdavid,35247,10
chiefrooster,35247,10
Octaryos,35247,8
Falchius,35247,-1
Solo1,35247,-1
paps07,35247,10
Nephtis7,35247,10
dgomartir,35247,-1
ashzaidan,35247,-1
TheRealMecazor,35247,10
Clemendoll,35247,-1
b_thena,35247,-1
snellealex,35247,8
cptperiwinkle,35247,10
imam2005,35247,8
Beetrice,35247,9
BLY4DOTA,35247,-1
Gilgamamesh,35247,10
DJBay,35247,9
Majde13,35247,-1
supertx2,35247,-1
Tobys3oody,35247,-1
BlayTime1673,35247,-1
Isaac20945,35247,10
KashuNoYorokobi,35247,-1
NeroBC,35247,-1
Hunter1306,35247,10
Lstyrb19,35247,-1
RedStand77,35247,-1
Sylek,35247,-1
RToshiro,35247,-1
LPLazyPanda,35247,-1
Son_Goku-89,35247,9
Yuvirk22,35247,-1
Tawoos,35247,10
Kreonte,35247,7
FuuBunnie,35247,8
Montxx,35247,9
Keosssss,35247,9
BeaTea109,35247,8
selkon69,35247,-1
BasedOnWhatBro,35247,-1
AkuaSenpai,35247,10
DwiiUnknown,35247,7
manit0,35247,8
Fuwnky,35247,-1
JITSAHA123,35247,10
TheHarpyEagle,35247,-1
khanguyen2522006,35247,-1
IAmDreux,35247,-1
pibe,35247,6
cdmcdmcdm,35247,-1
SaitoRk,35247,-1
priffinal,35247,-1
Jbakes64,35247,-1
pepesilvia69,35247,9
Parnick,35247,10
JuanmarC27,35247,6
Young_Drew,35247,9
FionaEnjoyer,35247,-1
TbcStarr,35247,-1
taluongngocmai,35247,-1
BrayanS,35247,-1
sarcasticrascal,35247,8
EpicLynx,35247,-1
Nightstark,35247,10
DeadgrounD,35247,-1
IzumiiSakurai,35247,9
bilwor,35247,-1
13058713-9857,35247,-1
lil_lemon123,35247,-1
BielHQ,35247,-1
Jackab0y,35247,8
ReignCarrion,35247,10
Rohirim91,35247,10
Dark8Mile,35247,-1
SamuraiJaq,35247,8
skint_layzor,35247,-1
JamesEarlJones,35247,-1
Kurokami_Hina,35247,-1
Bibowiwo,35247,10
DragonCraftMC88,35247,8
BennoMensch,35247,8
Mr_Moogul,35247,-1
PuffTV,35247,-1
EnzoGM,35247,-1
randomnickxdxdxd,35247,-1
Decco,35247,-1
Jeevanandhnr,35247,-1
hamedz77,35247,-1
Katakuri_br,35247,10
DEFCON_2,35247,8
Highcore,35247,-1
Shouto1940,35247,-1
DEMONPOWERYT,35247,-1
killerinsctt,35247,9
SpinK3sS,35247,-1
Curly_Fries___,35247,-1
Goldasso,35247,8
Meep_Kuri,35247,-1
Nertod,35247,9
RestInGrave,35247,9
MortyNorth,35247,-1
YonatangXdd,35247,-1
mahedcit,35247,9
komilll,35247,8
eXempeL-,35247,9
vcum,35247,-1
IsolatedJamaisVu,35247,10
wwwwwvvwww,35247,10
manotue6ay,35247,9
fatehf,35247,8
CoachSweat,35247,-1
Woodcore,35247,1
GucciGerd,35247,-1
Antares_Kaslana,35247,-1
fruitmotive,35247,8
lukakichiri,35247,10
iOzone02,35247,-1
gajeumah,35247,9
Shinichi200,35247,10
CagataySan,35247,-1
Nik9989,35247,-1
SzymonekGibonek,35247,3
misclickedd,35247,-1
Heimdallll,35247,-1
voxxys,35247,10
NagitoCrocs,35247,-1
AlexVigilante,35247,8
SuperJwJ,35247,-1
24houranimedaily,35247,-1
Rubenx_fdez,35247,10
asako_,35247,-1
JoyDJoestar,35247,8
Yukinomajo,35247,10
fiilyx,35247,-1
Big_Papa_2002,35247,-1
Sangy23,35247,-1
Novabana,35247,-1
gullklocka,35247,9
Shukaland,35247,9
ap2501,35247,10
Mochilogical,35247,10
Amazonit420,35247,8
Sergenter,35247,-1
stylGotycki,35247,9
Oreo4Lyf,35247,-1
setoAlist,35247,9
Jigengiri,35247,-1
__Mayumi_,35247,-1
Rada94,35247,-1
TheUnseenKami,35247,-1
Sanaka,35247,-1
chikinbiskit,35247,-1
Pasongtamo,35247,8
yanxu,35247,-1
doxfrozy,35247,8
L4xon_2007,35247,-1
Cosmic691,35247,-1
SanguineDax,35247,-1
DatsWhatsUp,35247,8
Senzurai,35247,7
pudding009,35247,8
boquafious,35247,9
yorchagram,35247,-1
haodyhey,35247,8
Lemonbutts07,35247,-1
bnvknobi,35247,-1
ElfinPeach,35247,9
LadyNyxana,35247,-1
ARC-LIGHT,35247,8
PedroRock,35247,10
AlohaGrown808,35247,10
MekuSama,35247,-1
Katynskirzeznik,35247,-1
Aorhuu,35247,-1
azraixelle,35247,-1
CM03,35247,8
cybermensch,35247,10
arigathanku,35247,10
Nimuz,35247,-1
Vytone,35247,10
OneMoreFinal,35247,9
Snooched,35247,-1
skull4242564,35247,8
EstrellaHawking,35247,5
kalinade,35247,-1
StarNova7k,35247,-1
CaptainCorgi89,35247,-1
Autoswitched,35247,10
ajdam1,35247,-1
krishna279,35247,-1
Omer123456,35247,-1
PokeQueenx,35247,6
FieldGeneralNL,35247,-1
Altev,35247,8
Ketuizer,35247,-1
FrostyJim,35247,-1
TrafalgarDL,35247,9
HoLyYoMaN,35247,-1
AdemoQLF,35247,7
Dahrius_,35247,-1
nonbloodlore,35247,7
Boston_Armada,35247,9
Tartaruga-25,35247,-1
LostSalt,35247,9
Bredalow,35247,-1
Niklol222,35247,-1
OTAKU-SAMA-AMIT-,35247,-1
nDniwe,35247,-1
Yogopolo,35247,-1
KaminariYT,35247,-1
Toncsimoncsi,35247,7
kleiner-Godzilla,35247,9
umaruchan3614,35247,-1
Neko-Suke,35247,-1
Leywindr,35247,9
Ikemen02,35247,-1
cchoumusubi,35247,10
H_aKi,35247,-1
Long_Ning,35247,-1
Nusrin,35247,-1
ForeskinHunter69,35247,-1
AbsoluteXandy,35247,9
joeboxer444,35247,-1
Reiiiji,35247,-1
KewaSenpai,35247,6
QRvic,35247,-1
XpectionGaming,35247,7
NNeutron,35247,-1
Adrilolazo05,35247,-1
looniar,35247,-1
YourSmallFriend,35247,9
MrHotdog,35247,10
MKol,35247,-1
Erkhang,35247,-1
Chortowod,35247,10
MrZaxter,35247,9
JustOne12,35247,-1
mellonn34,35247,10
Ingraham,35247,9
cerberusOne,35247,7
milkywitch7,35247,-1
Rifftic,35247,-1
Tomzaki99,35247,7
NightWolf2004,35247,-1
SbevenMk,35247,-1
sillyloogas,35247,10
kurisu314,35247,-1
Freezer_0_0_,35247,-1
Kaerou32,35247,7
Ballading,35247,-1
Kimizo,35247,6
Zaquiel,35247,-1
catterbu,35247,9
kaito-hcv,35247,-1
kurisumayushii,35247,10
SainBlank,35247,-1
animewatcher1O1,35247,-1
Rimato13,35247,6
masian,35247,8
Ivanoclare,35247,9
NoLfe_Degenerate,35247,9
Phaazeprime,35247,-1
DevansId,35247,-1
Tvvright,35247,-1
Stev06,35247,10
Habnner,35247,-1
Keykun2022,35247,-1
alyssalovesgiyuu,35247,-1
saymoin,35247,10
denkosan22,35247,-1
dorsal-hoca,35247,-1
Karaxel1,35247,10
Fantasma0,35247,-1
LegendaryPatryk,35247,9
verneV9,35247,-1
__andres4,35247,-1
atomix00,35247,8
samzullo05,35247,-1
EvilEmperor49,35247,-1
ExoRYS,35247,8
Limovizky,35247,-1
Sinker_,35247,-1
Its_Farhad,35247,-1
bleh-bleh12,35247,10
Leena_Haru,35247,-1
-lyra,35247,-1
EevoCeemeeno,35247,-1
Baginz,35247,9
ndak0ta,36838,9
Ebet_Sikime_Ebet,36838,6
Glordit,36838,-1
DJtheDJcroc,36838,-1
as3llus,36838,-1
Satanic_baka,36838,8
Pacu97,36838,-1
JFEN07,36838,-1
Nabeshin85,36838,-1
Skipnik,36838,-1
NinjaPervert4,36838,-1
Azorah,36838,-1
fruiteaj,36838,9
Nagnol,36838,-1
iLost_,36838,-1
Gangsterpatato,36838,-1
arnarmb,36838,9
Kenlock0903,36838,7
JDP100,36838,-1
shimaa09,36838,-1
Jencloris,36838,-1
moderatelyblind,36838,10
Noyjitat,36838,10
soraf,36838,-1
Eugame,36838,-1
Kima_,36838,9
InfernoKing,36838,10
A-Star,36838,-1
lensmcr,36838,9
Slzyi,36838,-1
Djarniel,36838,-1
Ohanabatake,36838,10
ProfessorNubs,36838,-1
mohamedhegab28,36838,-1
ArkyEvxs,36838,-1
NicoWee99,36838,8
akalight,36838,-1
Agoodname321,36838,-1
mysticaalz,36838,10
ArtClass,36838,-1
trdyaya,36838,-1
Kreonte,36838,10
Kyunixle,36838,-1
Azaziel-kami,36838,-1
Lev_Levington,36838,9
x7MD,36838,8
Clemendoll,36838,-1
ReaLB0shY,36838,-1
Arrow117,36838,9
Yoloo01,36838,10
anonytoy,36838,-1
IzumiFN,36838,8
_Shinagi_,36838,-1
Yurusarenai,36838,9
KocakaBG,36838,-1
AkiraHitomi,36838,10
Gruenace,36838,-1
JkYan,36838,-1
l8j5g3f6k4w1,36838,9
cungedogawa,36838,10
Escanor91,36838,-1
Kazuron,36838,10
Pro_Eg1,36838,10
Last_alliance,36838,10
Njyar,36838,-1
Eusebioilvero,36838,-1
DeadMaster_8,36838,-1
Maplely,36838,-1
Mjaxin,36838,-1
ZuranoZura,36838,10
viiina,36838,10
Death_D_Kurayami,36838,-1
jackol123,36838,9
Chibi_Zake,36838,9
Miki__,36838,8
b_thena,36838,-1
___666,36838,-1
okawaiikoto1415,36838,10
AloneArda,36838,8
BLY4DOTA,36838,-1
Gilgamamesh,36838,9
Amaterasu_1530,36838,9
Galateio,36838,9
deffw,36838,-1
RNTrybusy,36838,-1
Majde13,36838,-1
Remux,36838,-1
Twentl1F,36838,-1
Horozgs,36838,-1
Anikeith007,36838,-1
Joca15042000,36838,-1
MrocznyTrampek,36838,8
meruhen,36838,-1
Froq,36838,10
karampekios,36838,-1
UncleBen7766,36838,-1
NightMareOwO,36838,10
sambowden26,36838,9
Hazard_ala,36838,10
Rekluse,36838,9
12Manan,36838,10
Kmilo_DxD,36838,1
mdlvslrz56,36838,9
chanshujheerwal,36838,-1
evokle,36838,-1
Gworaii,36838,-1
MrWazowski,36838,-1
William_K20,36838,7
StrawHat_Gintoki,36838,9
hijjjj,36838,-1
Ashgtm,36838,-1
manit0,36838,9
taluongngocmai,36838,-1
TheRealLinktoki,36838,-1
SaitoRk,36838,-1
Proplayz131,36838,-1
sebiphur,36838,-1
Jayko435,36838,-1
Ryanbaz123,36838,9
FionaEnjoyer,36838,-1
demonslayer06,36838,8
Kiziwara,36838,9
Popular_Kookie,36838,-1
KarolusZan,36838,-1
bilwor,36838,-1
Aveenix,36838,9
a684669,36838,9
PuffTV,36838,-1
Mr_Moogul,36838,-1
bassxalf,36838,9
WhackingBear,36838,-1
deadcrowoverlord,36838,-1
Snake31337,36838,-1
TalalAba,36838,10
Mr_Weird_,36838,-1
Curly_Fries___,36838,-1
rengoku09,36838,10
Qetxz,36838,-1
Shouto1940,36838,-1
zedtronic,36838,-1
Raheem0_0,36838,-1
bekb,36838,-1
NiggaSlayer,36838,9
PrimePotato,36838,7
Gawroon,36838,9
LivvyWindsailor,36838,-1
mochiemochi,36838,10
Stephie777,36838,-1
Abhishek95,36838,-1
Sneaky-1-Turtle,36838,8
matt720,36838,-1
ginnuji,36838,-1
Hexted,36838,10
Grandda,36838,-1
Misstakemushroom,36838,-1
effred,36838,10
PhledgematicXD,36838,-1
MinPyaeSone,36838,-1
kiang1603,36838,8
doxfrozy,36838,8
DEOshammy,36838,8
bekirs014,36838,-1
Sangy23,36838,-1
Bakkermans,36838,10
Critical_Hits,36838,-1
Big_Papa_2002,36838,-1
newtel_elec,36838,-1
GrayZeroth,36838,-1
toeminatrix,36838,10
ap2501,36838,9
Chidori-Nagashi,36838,10
bidge,36838,-1
setoAlist,36838,9
yuujimaou,36838,7
Ioana8822,36838,10
2008amv,36838,-1
Soramondt,36838,8
CLysis_Ak,36838,10
gus-fring,36838,7
StazCherry,36838,10
_ardann,36838,10
alij2203,36838,-1
r3mgrl,36838,10
Talamonn,36838,-1
Lemonbutts07,36838,-1
Rhysus,36838,-1
LegitTrash,36838,10
dwraz123,36838,-1
crackupfox__,36838,-1
mtlshinigamy,36838,-1
mayquinho17,36838,-1
117mal,36838,9
ZlatkoSabackic,36838,9
KamisamaAniki,36838,-1
Zubs123,36838,-1
Arment,36838,10
ForeskinGaming,36838,9
Shenaider,36838,-1
FearTheDeadKid,36838,-1
Astrorange,36838,-1
Ulquisan,36838,7
dxsv,36838,-1
skull4242564,36838,-1
Jebuszek,36838,-1
Cindej,36838,-1
CaptainCorgi89,36838,-1
MxrUnknown,36838,-1
Animelover4evr23,36838,10
Long_Ning,36838,-1
Luchistiyoda,36838,-1
MJFAN,36838,-1
BrunoDR99,36838,-1
KirisunaDonkey,36838,9
Agarwal_D_Itya09,36838,-1
ErenJaeger2005,36838,-1
Kocia_Republika,36838,-1
GanymedeHarry1,36838,10
Gorenko,36838,9
lizterine,36838,-1
calathea,36838,-1
wbiggane,36838,-1
TrafalgarDL,36838,9
A-S-H-0,36838,-1
ElVioLVM,36838,9
uzuto_,36838,-1
jsans,36838,-1
69Mydickhurts69,36838,-1
GodShider,36838,-1
okipokii,36838,10
MrWeidemann,36838,-1
Asta151,36838,-1
Boston_Armada,36838,-1
Alalu26,36838,9
yoonchan,36838,-1
Zoros_armband,36838,-1
Apochaos55,36838,-1
Afizi,36838,-1
Shahamster,36838,8
Leywindr,36838,8
nyumil,36838,-1
nDniwe,36838,8
Samargharat,36838,-1
Frosty_Flames,36838,-1
AlexTB11,36838,-1
MaxIIkko,36838,-1
Jungeee,36838,-1
umaruchan3614,36838,-1
MADA76ADAM04,36838,5
Ranewenn,36838,10
ForeskinHunter69,36838,-1
FreeAndNil,36838,8
bmospacy,36838,-1
Rose_028,36838,-1
peesufdiznutz,36838,8
Shibauu,36838,-1
UnknownName01,36838,10
Kker3m,36838,-1
yusuf424244,36838,9
Twisted3131,36838,9
Astrona,36838,-1
hachi1234,36838,-1
romaadneriva,36838,10
MagicalGoat,36838,10
ViolentShiva,36838,10
SynthSB,36838,-1
ACExDANGER,36838,-1
rana_dey,36838,9
blackpala,36838,-1
stablerbroom_02,36838,-1
Trip_67,36838,-1
Tiagohey,36838,-1
Kaerou32,36838,-1
AruTenshou,36838,-1
MSGExia,36838,8
Swxer,36838,-1
Nelson1017,36838,-1
lucas5265,36838,-1
AAAAgustin,36838,10
meltynut,36838,9
RAZEC_20,36838,-1
S3RG_420,36838,9
24honnk,36838,-1
ski_wheat,36838,-1
fr3shhh,36838,-1
xBoddy7,36838,-1
Jonde_Ponde,36838,-1
american0_,36838,-1
Lucyulu,36838,-1
mpp00,36838,-1
NoLogicNathan,36838,8
Limovizky,36838,-1
BrA6Em_99,36838,-1
bigbellyyy,36838,-1
saomno,36838,9
Geisterschwert,36838,-1
Captain_N_S,36838,-1
Asim_OV,36838,-1
Clown3,36838,-1
Yousoro1,36838,-1
ErathunFist,36838,9
ortonpaquinho95,36838,-1
iamrajat,36838,-1
Koro-Sensei_,36838,-1
Grey_Ghost,36838,9
cucumber1999,36838,-1
Reemyavor,36838,-1
Junovandrew,36838,-1
UTKAL26,36838,-1
Zapart,36838,8
denmaku_,36838,-1
FactionsX,36838,9
Shozo2017,36838,9
FelixNguyen,36838,-1
DrL4MB,36838,-1
Nitin__Mehra,36838,-1
Lucifer__2003,36838,-1
benfahad,36838,-1
mb100,36838,-1
ymene,36838,8
BasedOpinions,36838,-1
vaynears,36838,-1
antoniniii,36838,10
YoungBoyJB,36838,-1
0range0range,36838,8
Tardionis,36838,-1
fl1ckq,36838,-1
Kurama05,36838,-1
iimah,36838,10
JigglyVonTurde,36838,9
SurpassUrLimitz,36838,8
icmx,36838,10
SeijiAC,36838,-1
SynneFree,36838,-1
oglate,36838,-1
StryloX,36838,-1
WTPlays,36838,8
Has16,36838,-1
Gaussian17,36838,-1
bataineh04,36838,-1
Meemokie,36838,-1
EDITH_2003_,36838,-1
Acieris,36838,-1
Br1zzli,36838,8
Sitemap,36838,-1
levismallpp,36838,-1
Mellorin3e,36838,9
YujiYe,36838,-1
yukiricha,36838,-1
AyushM007,36838,9
Lord_Vader132,36838,-1
Plexperson,36838,-1
DonNadie94,36838,-1
enjoyerofmilk,36838,-1
Thornies,36838,10
Karma200,36838,-1
Zjinn,36838,10
megaalfaknightYT,36838,-1
vgysd,36838,-1
epsilon_cygni,36838,9
NightMonkey9,36838,8
javid99,36838,-1
jaller878,36838,9
milleyami,36838,9
Tokyobluesea,36838,-1
seweholmes,36838,-1
salki,36838,-1
Daria_111,36838,9
C0NTUM4S,36838,-1
aotperson4,36838,-1
Hoo_is_it,36838,-1
Lordftw,36838,-1
NotKuno,36838,-1
Oaribs,36838,-1
Derpinias,36838,-1
robcen91,36838,8
Alalu26,37491,9
Ebet_Sikime_Ebet,37491,8
Glordit,37491,-1
antoniniii,37491,10
HasanM,37491,6
JFEN07,37491,-1
Bro7herhood101,37491,-1
FuyuKiraKira,37491,-1
Martin02020,37491,10
Skipnik,37491,-1
gus-fring,37491,-1
Nagnol,37491,-1
iLost_,37491,-1
fruiteaj,37491,-1
Gangsterpatato,37491,-1
chall_ramadhan,37491,9
Kenlock0903,37491,8
JDP100,37491,-1
shimaa09,37491,-1
Jencloris,37491,-1
Noyjitat,37491,10
soraf,37491,-1
Eugame,37491,-1
Aveenix,37491,9
A-Star,37491,-1
riyabarthwal,37491,-1
felimau,37491,-1
lensmcr,37491,-1
Djarniel,37491,-1
NicoWee99,37491,-1
Ohanabatake,37491,10
okawaiikoto1415,37491,10
ZlatkoSabackic,37491,9
mohamedhegab28,37491,-1
Yoloo01,37491,-1
ArkyEvxs,37491,-1
Thornies,37491,10
saomno,37491,9
RJJS,37491,-1
trdyaya,37491,-1
Agoodname321,37491,-1
Kyunixle,37491,-1
Azaziel-kami,37491,-1
x7MD,37491,9
Clemendoll,37491,-1
MoonMilk,37491,-1
ReaLB0shY,37491,-1
WeFeed,37491,10
Arrow117,37491,9
anonytoy,37491,-1
IzumiFN,37491,8
Yurusarenai,37491,-1
KocakaBG,37491,-1
AkiraHitomi,37491,10
Gruenace,37491,8
JkYan,37491,-1
Aaron_8,37491,9
BliZZarD20,37491,10
l8j5g3f6k4w1,37491,-1
Escanor91,37491,-1
Kazuron,37491,10
Pro_Eg1,37491,10
Last_alliance,37491,10
Njyar,37491,-1
mochiemochi,37491,10
Mjaxin,37491,-1
Ryanbaz123,37491,-1
ZuranoZura,37491,10
viiina,37491,10
Death_D_Kurayami,37491,-1
jackol123,37491,-1
Chibi_Zake,37491,-1
NovA_15,37491,9
YeagerBonebone,37491,-1
BLY4DOTA,37491,-1
Gilgamamesh,37491,9
Galateio,37491,9
deffw,37491,-1
Remux,37491,10
Sussybaka233,37491,9
Majde13,37491,-1
Horozgs,37491,-1
Anikeith007,37491,-1
KirisunaDonkey,37491,-1
MrocznyTrampek,37491,-1
Joca15042000,37491,-1
meruhen,37491,-1
Froq,37491,10
karampekios,37491,-1
MatteoS,37491,10
Grey_Ghost,37491,-1
UncleBen7766,37491,-1
Ulquisan,37491,8
chewchew13,37491,-1
DaddyHunter,37491,10
Kmilo_DxD,37491,1
mdlvslrz56,37491,10
evokle,37491,-1
Gworaii,37491,-1
Rhex98,37491,10
s13n,37491,9
William_K20,37491,8
Chelix,37491,-1
hijjjj,37491,-1
Alucard_8,37491,-1
Methjudas,37491,8
manit0,37491,9
WhackingBear,37491,10
chicocircle,37491,-1
yinyueai,37491,-1
TheRealLinktoki,37491,-1
SaitoRk,37491,-1
Jayko435,37491,-1
sebiphur,37491,-1
Grandda,37491,-1
FionaEnjoyer,37491,-1
Popular_Kookie,37491,-1
KarolusZan,37491,-1
bilwor,37491,-1
raptik,37491,-1
LegitTrash,37491,10
bassxalf,37491,9
deadcrowoverlord,37491,-1
TalalAba,37491,10
Curly_Fries___,37491,-1
Shouto1940,37491,-1
kama89252,37491,-1
TT3AB_77,37491,10
bekb,37491,-1
Gorenko,37491,10
MrSlowJam,37491,-1
LivvyWindsailor,37491,-1
Emyasmina,37491,10
WongMing29,37491,10
Stephie777,37491,-1
Abhishek95,37491,-1
ByLeMis,37491,-1
Sneaky-1-Turtle,37491,9
matt720,37491,-1
Nabeshin85,37491,-1
ginnuji,37491,-1
Hexted,37491,10
Superthon77,37491,-1
ChockuL,37491,10
Misstakemushroom,37491,-1
effred,37491,10
PhledgematicXD,37491,-1
Moghwyn,37491,-1
kiang1603,37491,8
doxfrozy,37491,9
DEOshammy,37491,9
bekirs014,37491,-1
Sangy23,37491,-1
Ciphra-XIII,37491,-1
Critical_Hits,37491,-1
GrayZeroth,37491,-1
toeminatrix,37491,10
ap2501,37491,9
bidge,37491,-1
setoAlist,37491,9
yuujimaou,37491,7
GuQ,37491,9
Ioana8822,37491,10
2008amv,37491,-1
Soramondt,37491,7
CLysis_Ak,37491,10
StazCherry,37491,9
_ardann,37491,-1
alij2203,37491,-1
GagE,37491,-1
Talamonn,37491,-1
Lemonbutts07,37491,-1
Rhysus,37491,-1
dwraz123,37491,-1
crackupfox__,37491,-1
skyler0504,37491,-1
mtlshinigamy,37491,-1
117mal,37491,8
Zubs123,37491,-1
Arment,37491,10
ForeskinGaming,37491,9
Astrorange,37491,-1
dxsv,37491,-1
skull4242564,37491,-1
Long_Ning,37491,-1
Jebuszek,37491,-1
SoapTowel,37491,7
Cindej,37491,-1
CaptainCorgi89,37491,-1
MxrUnknown,37491,-1
